"HealthTopicCode","MeasureCode","TimeUnit","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N"
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",4,"25-44",1,"Male",1,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",5,"45-64",1,"Male",1,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",6,"65+",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",1,"0-4",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",2,"5-14",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",3,"15-24",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",4,"25-44",2,"Female",2,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",5,"45-64",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LT",6,"65+",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",1,"0-4",1,"Male",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",2,"5-14",1,"Male",1,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",3,"15-24",1,"Male",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",4,"25-44",1,"Male",2,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",5,"45-64",1,"Male",2,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",6,"65+",1,"Male",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",1,"0-4",2,"Female",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",2,"5-14",2,"Female",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",3,"15-24",2,"Female",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",4,"25-44",2,"Female",3,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",5,"45-64",2,"Female",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LT",6,"65+",2,"Female",0,8
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",1,"0-4",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",2,"5-14",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",3,"15-24",1,"Male",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",4,"25-44",1,"Male",4,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",5,"45-64",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",6,"65+",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",1,"0-4",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",2,"5-14",2,"Female",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",3,"15-24",2,"Female",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",4,"25-44",2,"Female",2,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",5,"45-64",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LT",6,"65+",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",1,"0-4",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",2,"5-14",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",3,"15-24",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",4,"25-44",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",5,"45-64",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",6,"65+",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",1,"0-4",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",2,"5-14",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",3,"15-24",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",4,"25-44",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",5,"45-64",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LU",6,"65+",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",4,"25-44",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",5,"45-64",1,"Male",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",4,"25-44",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LU",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",1,"0-4",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",2,"5-14",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",3,"15-24",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",4,"25-44",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",5,"45-64",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",6,"65+",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",1,"0-4",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",2,"5-14",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",3,"15-24",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",4,"25-44",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",5,"45-64",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LU",6,"65+",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",4,"25-44",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",5,"45-64",1,"Male",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",4,"25-44",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LU",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",4,"25-44",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",5,"45-64",1,"Male",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",4,"25-44",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LU",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",1,"0-4",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",2,"5-14",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",3,"15-24",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",4,"25-44",1,"Male",1,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",5,"45-64",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",6,"65+",1,"Male",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",1,"0-4",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",2,"5-14",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",3,"15-24",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",4,"25-44",2,"Female",3,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",5,"45-64",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","LV",6,"65+",2,"Female",0,4
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",1,"0-4",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",2,"5-14",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",3,"15-24",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",4,"25-44",1,"Male",4,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",5,"45-64",1,"Male",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",6,"65+",1,"Male",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",1,"0-4",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",2,"5-14",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",3,"15-24",2,"Female",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",4,"25-44",2,"Female",2,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",5,"45-64",2,"Female",1,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","LV",6,"65+",2,"Female",0,9
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",1,"0-4",1,"Male",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",2,"5-14",1,"Male",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",3,"15-24",1,"Male",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",4,"25-44",1,"Male",5,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",5,"45-64",1,"Male",3,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",6,"65+",1,"Male",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",1,"0-4",2,"Female",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",2,"5-14",2,"Female",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",3,"15-24",2,"Female",1,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",4,"25-44",2,"Female",3,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",5,"45-64",2,"Female",1,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","LV",6,"65+",2,"Female",0,13
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",1,"0-4",1,"Male",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",2,"5-14",1,"Male",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",3,"15-24",1,"Male",1,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",4,"25-44",1,"Male",6,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",5,"45-64",1,"Male",1,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",6,"65+",1,"Male",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",1,"0-4",2,"Female",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",2,"5-14",2,"Female",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",3,"15-24",2,"Female",1,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",4,"25-44",2,"Female",2,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",5,"45-64",2,"Female",1,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","LV",6,"65+",2,"Female",0,12
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",1,"0-4",1,"Male",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",2,"5-14",1,"Male",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",3,"15-24",1,"Male",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",4,"25-44",1,"Male",4,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",5,"45-64",1,"Male",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",6,"65+",1,"Male",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",1,"0-4",2,"Female",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",2,"5-14",2,"Female",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",3,"15-24",2,"Female",1,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",4,"25-44",2,"Female",5,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",5,"45-64",2,"Female",1,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","LV",6,"65+",2,"Female",0,11
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",4,"25-44",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",5,"45-64",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",4,"25-44",2,"Female",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","MT",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",4,"25-44",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",5,"45-64",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",4,"25-44",2,"Female",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","MT",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",1,"0-4",1,"Male",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",2,"5-14",1,"Male",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",3,"15-24",1,"Male",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",4,"25-44",1,"Male",1,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",5,"45-64",1,"Male",1,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",6,"65+",1,"Male",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",1,"0-4",2,"Female",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",2,"5-14",2,"Female",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",3,"15-24",2,"Female",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",4,"25-44",2,"Female",1,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",5,"45-64",2,"Female",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","MT",6,"65+",2,"Female",0,3
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",1,"0-4",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",2,"5-14",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",3,"15-24",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",4,"25-44",1,"Male",1,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",5,"45-64",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",6,"65+",1,"Male",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",1,"0-4",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",2,"5-14",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",3,"15-24",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",4,"25-44",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",5,"45-64",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","MT",6,"65+",2,"Female",0,1
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",1,"0-4",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",2,"5-14",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",3,"15-24",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",4,"25-44",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",5,"45-64",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",6,"65+",1,"Male",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",1,"0-4",2,"Female",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",2,"5-14",2,"Female",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",3,"15-24",2,"Female",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",4,"25-44",2,"Female",1,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",5,"45-64",2,"Female",1,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","MT",6,"65+",2,"Female",0,2
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",1,"0-4",1,"Male",0,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",2,"5-14",1,"Male",0,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",3,"15-24",1,"Male",1,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",4,"25-44",1,"Male",3,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",5,"45-64",1,"Male",2,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",6,"65+",1,"Male",4,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",1,"0-4",2,"Female",0,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",2,"5-14",2,"Female",0,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",3,"15-24",2,"Female",0,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",4,"25-44",2,"Female",2,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",5,"45-64",2,"Female",2,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NL",6,"65+",2,"Female",4,18
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",1,"0-4",1,"Male",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",2,"5-14",1,"Male",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",3,"15-24",1,"Male",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",4,"25-44",1,"Male",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",5,"45-64",1,"Male",1,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",6,"65+",1,"Male",1,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",1,"0-4",2,"Female",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",2,"5-14",2,"Female",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",3,"15-24",2,"Female",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",4,"25-44",2,"Female",2,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",5,"45-64",2,"Female",2,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2016","NL",6,"65+",2,"Female",0,6
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",1,"0-4",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",2,"5-14",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",3,"15-24",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",4,"25-44",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",5,"45-64",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",6,"65+",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",1,"0-4",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",2,"5-14",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",3,"15-24",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",4,"25-44",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",5,"45-64",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2017","NL",6,"65+",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",1,"0-4",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",2,"5-14",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",3,"15-24",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",4,"25-44",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",5,"45-64",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",6,"65+",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",1,"0-4",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",2,"5-14",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",3,"15-24",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",4,"25-44",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",5,"45-64",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2018","NL",6,"65+",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",1,"0-4",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",2,"5-14",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",3,"15-24",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",4,"25-44",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",5,"45-64",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",6,"65+",1,"Male",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",1,"0-4",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",2,"5-14",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",3,"15-24",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",4,"25-44",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",5,"45-64",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2019","NL",6,"65+",2,"Female",0,0
"DENGUE","ALL.AGE_GENDER.COUNT","Y","2015","NO",1,"0-4",1,"Male",0,98
